53882.9420	55900.9420
54590.5420	53882.9420
54386.9420	54590.5420
53376.9420	54386.9420
53941.4060	53376.9420
50012.2380	53941.4060
49296.5740	50012.2380
48790.5740	49296.5740
50808.5740	48790.5740
51796.4140	52030.2540
52030.2540	50808.5740
51441.6140	51796.4140
51748.0140	51645.2140
51645.2140	51441.6140
51264.1900	51748.0140
49649.3900	51264.1900
45720.2700	45891.6140
45720.2700	48312.8140
48312.8140	48840.9900
48840.9900	49649.3900
46327.0700	45720.2700
46797.7900	46327.0700
44326.1900	46797.7900
44856.3820	44326.1900
43870.5740	44856.3820
43162.9740	43870.5740
44172.9740	43162.9740
44376.5740	44172.9740
44479.3740	44376.5740
43914.9100	44479.3740
43711.3100	43914.9100
43608.5100	43711.3100
45424.9100	43608.5100
44818.1100	45424.9100
45727.3100	44818.1100
44779.8060	45727.3100
45084.2060	44779.8060
42619.6620	45084.2060
42823.2620	42619.6620
43228.4620	42823.2620
44404.7660	44238.4620
44238.4620	43228.4620
44709.1660	44404.7660
44912.7660	44709.1660
45519.5660	44912.7660
45416.7660	45519.5660
46930.7660	45416.7660
49571.7100	46930.7660
51186.5100	49571.7100
52917.2300	51186.5100
52753.9500	52917.2300
54167.1500	52753.9500
56483.5020	55002.7660
55002.7660	54167.1500
56586.3020	56483.5020
55878.7020	56586.3020
57209.2460	55878.7020
56231.5020	57209.2460
55760.7820	56231.5020
56440.1420	56216.3820
56216.3820	55760.7820
56709.2620	56440.1420
56001.6620	56709.2620
56187.1180	56001.6620
55457.3100	56927.9820
56927.9820	56187.1180
56164.9100	55457.3100
55457.3100	57188.0300
55255.7100	56164.9100
55467.3740	55255.7100
57283.7740	55467.3740
55953.2300	57283.7740
55346.4300	55953.2300
59380.4300	55346.4300
59682.8140	59380.4300
58847.1980	59682.8140
58542.7980	58847.1980
58645.5980	58542.7980
59230.2220	58645.5980
58220.2220	59230.2220
58016.6220	58220.2220
57850.3180	58016.6220
58104.3180	57850.3180
58207.1180	58104.3180
58384.5100	58207.1180
58681.8540	58384.5100
59288.6540	58681.8540
59185.8540	59288.6540
59679.7580	59185.8540
59494.3020	59679.7580
57476.3020	59494.3020
59494.3020	57476.3020
60000.3020	59494.3020
60304.7020	60000.3020
60101.1020	60304.7020
54473.5660	56874.5900
56289.9660	58388.5900
56874.5900	58648.6380
58388.5900	58953.0380
58648.6380	59693.9020
58953.0380	59796.7020
59796.7020	60101.1020
47192.7980	54473.5660
54473.5660	56289.9660
46182.7980	47192.7980
46535.5980	46739.1980
46739.1980	46182.7980
50067.5980	48553.5980
48553.5980	46535.5980
51081.5980	50978.7980
50978.7980	50170.3980
